CRIM__log,ZN__log,INDUS__sq,CHAS__log,NOX__sq,RM__sq,AGE__sq,DIS__log,RAD__log,TAX__sq,PTRATIO__sq,B__log,LSTAT__sq,PC1,PC2,PC3,PC4,PC5,PC6,PC7,MEDV
0.13696053661657817,0.0,0.19081671516319607,0.0,0.28944400000000003,0.17584473981252285,0.217411993371053,0.19869556415365255,0.0,0.3608184531439675,1.381336527600245,0.28475605633839973,0.07977356749114217,-0.301899285893067,1.3358459660983149,0.19945943121076756,1.1302545689983319,-0.29207409133071166,-0.03020961000608335,1.0479010952431655,17.5
0.14144023394211105,0.0,0.19081671516319607,0.0,0.28944400000000003,1.3908760211268738,1.2903180022685967,0.0006918370108937842,0.0,0.3608184531439675,1.381336527600245,0.0,0.018187963141776703,-0.4203287877258203,1.0644896390597043,-0.03536435547557099,1.5718455543740313,-0.7108134167890946,-1.3315977199740674,-0.046340967763343864,20.2
0.12269387038626758,0.0,0.19081671516319607,0.0,0.28944400000000003,0.6298854992510088,0.001080076664427354,0.0006918370108937842,0.0,0.3608184531439675,1.381336527600245,0.3187754677272584,0.03697051779900624,-0.4227990166952749,1.3119172535176657,0.2763395123261671,1.3177639442451934,-0.4524097230170525,-0.04895013185069533,0.5832305297212592,18.2
0.24439477152047623,0.0,0.19081671516319607,0.0,0.28944400000000003,1.034499621269748,1.1001731812708553,0.001356015424413401,0.0,0.3608184531439675,1.381336527600245,0.19715340312282428,1.3728004877668092,0.2675221898224663,1.5471829352236577,-0.29484309300736133,1.4817506169960868,0.4702547867494648,-0.051666321731809434,1.41773991913536,13.6
0.15328174401713013,0.0,0.19081671516319607,0.0,0.28944400000000003,0.20695194284205368,0.5368715746552409,0.098192674288989,0.0,0.3608184531439675,1.381336527600245,0.33127950518569316,0.027163185938614776,-0.2360645359458841,1.397698019926708,0.2316736013282601,1.0406461966335017,-0.2125333781336735,0.1073759223353475,1.1519511974562022,19.6
0.2401770301501964,0.0,0.19081671516319607,0.0,0.28944400000000003,0.04121079550495046,0.674909480579509,0.08283623664981517,0.0,0.3608184531439675,1.381336527600245,0.36507072700873877,0.7217941998532718,-0.02641532085764457,1.3861220781966832,0.13871000586220678,1.0291417866402912,0.010156106816628336,0.1592248891714042,1.4453614947364604,15.2
0.18531021687391608,0.0,0.19081671516319607,0.0,0.28944400000000003,0.4505815873735714,1.246325952179273,0.13325775741403123,0.0,0.3608184531439675,1.381336527600245,0.3469638572850213,1.024195729523236,0.08527178718874463,1.534389935875034,-0.12260686807866325,1.2957146707690812,0.2948659408305532,0.1465638766779647,1.4965697566539238,14.5
0.12869404906259596,0.0,0.19081671516319607,0.0,0.28944400000000003,0.26344914082397514,0.8222676388682207,0.2523945533952638,0.0,0.3608184531439675,1.381336527600245,0.34533665422228943,0.26081401013480954,-0.1750467725783549,1.4450718871120254,0.07544657500664667,1.1729287318558916,-0.046717917187349196,0.10923077507477205,1.3019573555651158,15.6
0.15053371325186513,0.0,0.19081671516319607,0.0,0.28944400000000003,0.9522428008635697,0.37012166457807827,0.27248459065838715,0.0,0.3608184531439675,1.381336527600245,0.0,0.2917154881280782,-0.00030476701293872925,1.3691780542515999,-0.28947943821691413,1.289755018807013,-0.012761027707942744,-0.8864352886973139,1.1008840691868402,13.9
0.10934591533866286,0.0,0.19081671516319607,0.0,0.28944400000000003,0.4505815873735714,0.595664688326019,0.35151234716598584,0.0,0.3608184531439675,1.381336527600245,0.199937523485018,0.09123243695376901,-0.24620456390361617,1.3937956789569619,0.043542732257097344,1.2511125831384646,-0.15450289533224082,-0.1159270026716449,1.1403983897340049,16.6
0.17773355750374,0.0,0.19081671516319607,0.0,0.28944400000000003,0.1143881637466808,0.5162494936850484,0.2720505420628984,0.0,0.3608184531439675,1.381336527600245,0.0,0.4198185063913597,-0.021744495585569644,1.3135721014447945,-0.10578689204227759,0.8846722216329596,-0.12891902786184467,-0.7918086676752485,1.385420636363857,14.8
0.1342377595008965,0.0,0.19081671516319607,0.0,0.28944400000000003,0.08964209850559508,0.8417096733283875,0.2725207528720284,0.0,0.3608184531439675,1.381336527600245,0.29451296459225734,0.00042338489919358803,-0.38668278598889605,1.306999466614896,0.4812256558752272,0.5229032597972567,-0.4852646477607025,0.12745735412666503,1.4496755343717334,18.4
0.18854513089351108,0.0,0.19081671516319607,0.0,0.28944400000000003,0.3070985055022446,0.44251354723339464,0.1913101719791467,0.0,0.3608184531439675,1.381336527600245,0.22953964386999426,0.008883542757964005,-0.4232527660470533,1.2005312417122,0.6283216748219476,0.3480658172102275,-0.6650683870678419,0.04046764860152914,1.3791828016830558,21.0
0.21768576507743229,0.0,0.19081671516319607,0.0,0.28944400000000003,0.6619104058031559,0.8222676388682207,0.18895415066131985,0.0,0.3608184531439675,1.381336527600245,0.03757816766014859,1.940229777301416,0.21792051737104004,1.484018732912916,-0.3520103457933944,1.4483958997885062,0.3969955130438893,-0.27531354954421183,1.46687317485805,12.7
0.2665703512692929,0.0,0.19081671516319607,0.0,0.28944400000000003,0.09158608952547173,1.246325952179273,0.16588844799921798,0.0,0.3608184531439675,1.381336527600245,0.19859133634930273,0.0029359890472041533,-0.09471603806412521,1.3357077632053331,0.29808556976566697,0.8138873617031385,-0.1878911144155268,0.040502657388767564,1.3978548968842983,14.5
0.2736342511317585,0.0,0.19081671516319607,0.0,0.28944400000000003,0.22683164936342837,0.22746433749154826,0.08854650909453307,0.0,0.3608184531439675,1.381336527600245,0.0,4.4457773062329,0.5411144969275811,1.3366092150437199,-0.7420479007539256,1.080375873155066,0.4291949633109309,-1.6089676385428884,1.6623842697467073,13.2
0.22235340045641913,0.0,0.19081671516319607,0.0,0.28944400000000003,0.6899923257508986,0.8812752520314373,0.0,0.0,0.3608184531439675,1.381336527600245,0.022698654015991845,0.6364396802222021,0.14582583519993425,1.4835502534635618,-0.1624199917075821,1.245585217399977,0.23100731893782256,-0.21792408016548703,1.344366757441939,13.1
0.320105339484088,0.0,0.19081671516319607,0.0,0.28944400000000003,0.07207825229227878,1.0125610132353757,0.0,0.0,0.3608184531439675,1.381336527600245,0.0,1.1587268437838956,0.4312032835650726,1.3244319413602326,-0.31322779635146,0.5996253286442939,0.17475939676591284,-1.2556473689748695,1.7514053633788509,13.5
0.0,0.0,0.5694115524583635,0.0,0.249001,0.2504639322189694,0.000177382986483758,0.0,0.0,0.5880085701773283,0.11824866906455359,0.36507072700873877,0.17333359585868008,-0.8374185068056418,1.2803208053253203,0.7014819458710749,0.7809571020099845,-0.11224419478274957,-0.07047513198322031,0.22803007943061052,18.9
0.0,0.0,0.5694115524583635,0.0,0.249001,0.3986694161764635,0.06496959850832622,0.0,0.0,0.5880085701773283,0.11824866906455359,0.2060176113922608,0.030301274802995364,-0.7786922474184178,1.2499519699448915,0.5522240097844486,0.9268663439618583,-0.06346401635742308,-0.3348518995864054,0.13602396509538028,20.0
0.0,0.0,0.5694115524583635,0.0,0.249001,0.3826578996593523,0.9251498761195527,0.06399370962062646,0.0,0.5880085701773283,0.11824866906455359,0.36507072700873877,0.2956809734893121,-1.1193992658500407,1.0387861606892566,0.77001756325354,1.1629006106093065,-0.48956688622958344,-0.32372910147876655,-0.3681745824657204,21.0
0.0,0.0,0.5694115524583635,0.0,0.249001,0.20565903933272575,1.8585441181617646,0.02451401559789025,0.0,0.5880085701773283,0.11824866906455359,0.3383327799305034,0.12483337856544721,-1.1529614879735879,0.9505503119592763,0.7954482618221361,1.1808379391154598,-0.5884992064570623,-0.4337764104838195,-0.48137147721967116,24.7
0.0,1.9459101490553132,1.4240760379109292,0.0,0.18318399999999999,0.19512355949589083,2.7612395919150785,0.5668553992366487,0.0,0.859364725378489,0.005161245124031204,0.3553675380724315,1.361707431294268,-4.218381659999177,-3.676019270911878,-1.2126581221407051,0.10443486626065963,-0.096742622141093,0.39970479485750515,0.46184615835103154,30.8
0.0,1.9459101490553132,1.4240760379109292,0.0,0.18318399999999999,1.1073400605319044,3.5150636384023306,0.5668553992366487,0.0,0.859364725378489,0.005161245124031204,0.3552907601840898,2.2338428506337573,-4.422585978004992,-3.810277738337651,-0.8919695505559204,-0.3101678013035424,-0.47767434269242076,0.4142152826999291,0.45815956355449905,34.9
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.4772000976680505,5.443487005247116,0.6495024804292718,0.0,1.08108854811816,0.06584559282544868,0.27365411335625617,1.1970633413600542,-2.0893455583602294,0.376977816634204,1.6867325743987533,0.6560352080572637,-1.1920100809361585,-0.8536626268073123,-1.0753809998144854,26.6
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.02708547918564049,4.8474129689703584,0.6495024804292718,0.0,1.08108854811816,0.06584559282544868,0.2565123968845882,0.9182809169567011,-1.9065975552850702,0.501151093015066,1.3517017106504359,1.2022177673112295,-0.8355622111842792,-0.9142730509183132,-1.2378672038411374,25.3
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.010983073029819945,4.863068738203775,0.6495024804292718,0.0,1.08108854811816,0.06584559282544868,0.3463442825746749,0.5329180609441713,-1.8791862144793994,0.5160113122621413,1.328563243781681,1.249946036358332,-0.7657334561731035,-0.812840782772106,-1.1771685734232165,24.7
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.09418864611461462,1.0304995559043608,0.6495024804292718,0.0,1.08108854811816,0.06584559282544868,0.30627438666695417,0.18882335304736614,-1.5200589610458213,0.7946171612449769,1.0591193893752149,1.124195805047803,-0.20672451719548587,-0.6359288210369642,-0.5164266222594561,21.2
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.7356484683189106,1.5261954120277885,0.4823725116799394,0.0,1.08108854811816,0.06584559282544868,0.36507072700873877,0.11704257569857578,-1.4080027387509537,0.8773104862710605,0.9020721344864366,1.487509735752202,-0.009722139227394098,-0.6032311143981369,-0.7815327013170326,19.3
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.503647829598047,1.5703987690589647,0.4823725116799394,0.0,1.08108854811816,0.06584559282544868,0.36507072700873877,0.04394215565888517,-1.3019630935511783,0.9010254155302563,0.7751632196249852,1.5197913642893512,0.14920637801652045,-0.6230135820453685,-0.6092462958706384,20.0
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.1313398820144538,0.3615270191013089,0.64165845813691,0.0,1.08108854811816,0.06584559282544868,0.3329297246145076,0.7409551860179991,-0.8418916946615224,1.2060506775851356,0.5197472073541288,1.0431139451918183,0.8331217998158492,-0.3193361984568271,0.6593064424570528,16.6
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,1.5888081455663436,0.9013987962743213,0.6858181456024114,0.0,1.08108854811816,0.06584559282544868,0.36507072700873877,6.464867285218703,-0.2788706915968082,1.4879863480037414,-0.3302334920675743,1.9539451414290454,1.844212194998786,-0.36549314198606364,0.9692547120629649,14.4
0.0,0.0,0.3795999032151849,0.0,0.20070400000000002,0.9439279361672394,0.05455779314538709,0.736580672894046,0.0,1.08108854811816,0.06584559282544868,0.36507072700873877,0.24670692621663518,-1.0792063597497146,1.04345749371674,0.5075679549300127,1.646319983569239,0.571276717320761,-0.5173449040880034,-0.08874932158004548,19.4
0.0,0.9858167945227653,0.6419830769554588,0.0,0.192721,0.20954990370774493,0.660384373089256,0.889549455284811,0.0,0.9612233162218071,0.5847659168191938,0.3548299690211104,0.01245438166180443,-2.169926917084462,-0.46385326228143314,0.11559446582404474,1.1119144537769976,0.5358535453595467,-0.40835811931268134,-0.33315464637329706,19.7
0.0,0.9858167945227653,0.6419830769554588,0.0,0.192721,0.05828949665414697,0.03922407245224573,0.889549455284811,0.0,0.9612233162218071,0.5847659168191938,0.34254098825705287,0.20370988619659428,-2.1994541589720003,-0.40844902390513627,0.3111973794192146,0.6811530171503482,0.4538711834676635,-0.2488746731009905,-0.06750907103853775,20.5
0.0,0.9858167945227653,0.6419830769554588,0.0,0.192721,0.10379667052785116,2.844503506053621,0.889549455284811,0.0,0.9612233162218071,0.5847659168191938,0.36507072700873877,1.0660323154952798,-2.7402309193131784,-0.8033655566475258,0.804493781761239,0.5775932051897722,-0.4223542767662425,-0.47087204874277205,-0.8442671025302098,25.0
0.0,0.9858167945227653,0.6419830769554588,0.0,0.192721,0.16642520411268213,2.8086675248044353,0.889549455284811,0.0,0.9612233162218071,0.5847659168191938,0.36507072700873877,0.349727370226873,-2.5377382893409437,-0.6863173405986076,0.4241850647239434,1.1472701457275225,-0.02732306023741284,-0.5432467395388306,-0.9604514376390323,23.4
0.0,1.9459101490553132,1.0822099850651359,0.0,0.16809999999999997,0.31867151394387533,0.5552367218961629,0.9835219419157752,0.0,0.12998256286277246,1.49204582674202,0.36507072700873877,0.09038845346228136,-3.1777913932443442,-3.346128939054831,-2.919957070300105,1.322061248593565,-0.23134459732218685,0.6550312018586536,1.2454636734368563,18.9
0.0,2.1041341542702074,2.0895286068585137,0.0,0.16240900000000003,1.8838483869198328,2.749445711450398,1.2022950534860206,0.0,1.1691836491926506,0.06584559282544868,0.35766813789193447,1.2062737739415588,-5.2100650143097855,-5.00379480128195,-1.4575082880011618,-0.14190728061347052,-0.43442392580204287,0.3547831265502985,0.8578742382621708,35.4
0.0,2.0541237336955462,2.296702154390364,0.0,0.16809999999999997,0.01959968620250972,1.3639776268078248,1.2700192231455145,0.0,0.31931675163175094,0.284886066310246,0.36507072700873877,0.9290476126834082,-4.828335624579117,-4.569681733662269,-1.7652244784485125,0.5625892052254736,0.20260986457453023,0.2744306537771366,0.4816974382521899,24.7
0.0,2.1972245773362196,2.047599803976619,0.0,0.168921,0.5719385987213111,0.9947519683995006,1.1477763532134793,0.0,0.8159249196755916,2.402311042263275,0.3341852093563039,1.485315560033915,-5.419551776989508,-5.4691307440893775,-1.8391946192594224,-0.5946879719699084,0.8754914069766837,0.5329093673466873,0.3866303783464743,31.6
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.039495469749477596,1.9566686569036156,1.0678023075097605,0.0,0.543390289144816,0.3304246262862948,0.3166229719188503,0.6580986367751879,-2.37068758197795,-0.9336610548231759,-0.12863496832594964,1.3404982265509304,-1.1995462297555362,-0.3532099282706918,-0.2003871054068059,23.3
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.259084276414531,0.5766158364238525,0.912177659469797,0.0,0.543390289144816,0.3304246262862948,0.36507072700873877,0.231120282377046,-2.0350371467742865,-0.6484536802575391,-0.3606988000502043,1.3312897526291223,-0.682368156459594,-0.12138223848047147,0.14233478497717944,19.6
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.598654644038586,0.00711818749295336,0.9666316375588855,0.0,0.543390289144816,0.3304246262862948,0.3513672506492528,0.00484257882021058,-1.7446992806025319,-0.48323953728116653,-0.6801569616515022,1.4942896115015243,-0.20179880556148821,-0.0635943172190387,0.556364902852717,18.7
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.20565903933272575,0.7777863304017277,0.8902905908349332,0.0,0.543390289144816,0.3304246262862948,0.21064227410607045,0.06261708087335872,-1.4554064972502418,-0.2880815593318118,-0.7445820389075668,0.9636005870271529,0.12005250348463378,0.024999367255966697,1.2543050324675409,16.0
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.05948532951691925,0.0007578285897414984,0.9666497007595143,0.0,0.543390289144816,0.3304246262862948,0.36507072700873877,0.6879663419542466,-2.0879554449061124,-0.6476675167297781,-0.06399360773191488,0.6222563122683088,-0.8375711784278451,0.08385909793437912,0.6853873891256992,22.2
0.0,1.0986122886681098,0.7666379952099276,0.0,0.205209,0.46159891360194255,0.7998598246816819,1.0945574724778597,0.0,0.543390289144816,0.3304246262862948,0.35498358966869953,0.19495744068937776,-2.3263987966101825,-0.9088606463315323,0.005199760369960458,0.76294096166153,-1.180625937211475,-0.1643405871117154,0.43182033408938375,25.0
0.0,0.8754687373538999,2.0226464978922674,0.0,0.17313921000000002,1.3599344723102476,0.10393507746857905,1.2747159305238802,0.0,1.3010187060805567,0.004452867524403828,0.336847892287579,0.4154974237685143,-2.713665766808803,-0.6510928905371514,1.0120601223523722,0.6166371799474363,-0.8952922950841073,-0.5025642111695344,0.8201924201542864,33.0
0.0,2.0014800002101243,1.2817075380632341,0.0,0.15840400000000002,5.831780239375713e-05,3.2536925150144613,0.8490962072934042,0.0,0.17865781027088032,1.1838172402374612,0.36507072700873877,1.249722507279045,-4.453899868926538,-4.163092033887739,-1.5754630240568672,0.08012930241173628,0.45051885971570893,0.35132931954681706,-0.4443378534603795,23.5
0.0,2.0014800002101243,1.2817075380632341,0.0,0.15840400000000002,0.5016297465488702,1.7723901476060395,0.8490962072934042,0.0,0.17865781027088032,1.1838172402374612,0.36507072700873877,0.11418573715537064,-4.071704077764026,-3.9325388950831637,-2.0947164561506257,0.5979038937198397,1.1201514120186509,0.36289539107797897,-0.22200381868673083,19.4
0.0,0.6931471805599453,0.5454700959123114,0.0,0.16728099999999999,0.3349428569722061,2.8086675248044353,0.8257672434403045,0.0,0.14078407059521092,0.042148675504577654,0.35981059961769113,0.40651990669578275,-1.9072476788819233,-0.07994959563091698,0.2571302860356419,1.4818627447555566,-0.8257636836949087,-0.4653589789951025,-0.8065913360842439,22.0
0.0,0.6931471805599453,0.5454700959123114,0.0,0.16728099999999999,0.9661819343376963,1.2742268489491355,0.8257672434403045,0.0,0.14078407059521092,0.042148675504577654,0.36507072700873877,0.0037437911877783833,-1.5580326979795602,0.11356683956911867,-0.1312244022938384,1.7646385252393708,-0.25708974793459355,-0.4039667263744379,-0.46580811650591497,17.4
0.0,0.6931471805599453,0.5454700959123114,0.0,0.16728099999999999,0.3235103783877469,1.597223676514434,0.8257672434403045,0.0,0.14078407059521092,0.042148675504577654,0.36507072700873877,0.2926429646598491,-1.783975266094071,-0.005230287203100532,0.20696804436384864,1.3957164337913202,-0.65701134327338,-0.37357845249377947,-0.5562594266115781,20.9
0.0,0.0,0.002268895252706773,0.0,0.17056899999999997,0.03549056097578301,4.8474129689703584,0.5357163231433378,0.0,0.37521563952999515,0.11824866906455359,0.25955883626395626,0.6902913115386513,-1.513057210898831,0.6565894072442394,0.9452273905370097,0.9421457501379522,-1.3165004563661047,-0.6237662491835008,-1.035259065664684,24.2
0.0,0.0,0.002268895252706773,0.0,0.17056899999999997,0.21216406970281831,3.2922545353945187,0.5357163231433378,0.0,0.37521563952999515,0.11824866906455359,0.20047549132727577,0.15079745082120943,-1.2127895861839928,0.8213058243958424,0.552198386745897,1.344562180755325,-0.8237110139577293,-0.6755836163290754,-0.9130511844348067,21.7
0.0,0.0,0.002268895252706773,0.0,0.17056899999999997,0.09771543951964196,4.661512544208334,0.5357163231433378,0.0,0.37521563952999515,0.11824866906455359,0.31845687166972664,0.9977611756906872,-1.4861715338229213,0.7075217506107288,0.8528983484909812,1.241085402274187,-1.2114398782747724,-0.5724358125848147,-1.219035383275021,22.8
0.0,0.0,0.002268895252706773,0.0,0.17056899999999997,0.003182048646476185,4.910187492522403,0.5357163231433378,0.0,0.37521563952999515,0.11824866906455359,0.20253502449221472,0.512668673395989,-1.4250113742062578,0.6677025301321038,0.8243889907434395,1.114247018697598,-1.2019176054589225,-0.7140937713933572,-1.0841642551690183,23.4
0.0,0.0,0.060916444956339105,0.0,0.190969,0.00027418870081271756,4.941726200916806,0.19620079353233544,0.0,0.0036894987665264207,0.012751005120039316,0.34990160623627425,0.6764003236066526,-1.189204419430594,0.7918749852716079,0.6536146122807698,0.6837229534097516,-1.1412361968244875,-0.3070692500083402,-1.4830972316520095,24.1
0.0,0.0,0.060916444956339105,0.0,0.190969,3.777613979325669e-06,0.7014199218023442,0.28969383490560335,0.0,0.0036894987665264207,0.012751005120039316,0.2553251595392992,0.2703579498215207,-0.8217730246879954,1.0471367570898915,0.42301558858116445,0.38673760269467283,-0.6093867540765421,-0.1576466768965669,-0.6428442630472821,21.4
0.0,0.0,0.060916444956339105,0.0,0.190969,6.430665455670725e-05,0.04430671275096765,0.11522313541617175,0.0,0.0036894987665264207,0.012751005120039316,0.17063361943229693,0.009149477237364322,-0.4248206308289423,1.3245722453343711,0.18503670041177941,0.11935240556388295,-0.061518438761563383,-0.0106880693801676,0.0477910877859297,20.0
0.0,0.0,0.060916444956339105,0.0,0.190969,0.04237460242032733,0.654623116256784,0.13130228938969016,0.0,0.0036894987665264207,0.012751005120039316,0.28648479568944485,0.11136419635682268,-0.7070291156751781,1.1354003008597693,0.3085588610548688,0.503031769774068,-0.42373782682865446,-0.10546475075060883,-0.6424317781231806,20.8
0.0,0.0,0.060916444956339105,0.0,0.190969,0.005611793223473175,0.279245712172544,0.4567469659068652,0.0,0.0036894987665264207,0.012751005120039316,0.2818681662578057,0.0019219346041863283,-0.7029847145841132,1.1106878279357422,0.21690485308462365,0.5512378284820377,-0.3556736899952305,-0.13083157841845336,-0.3972829310745762,21.2
0.0,0.0,0.060916444956339105,0.0,0.190969,0.341564830089214,1.2903180022685967,0.28969383490560335,0.0,0.0036894987665264207,0.012751005120039316,0.358663423134013,0.24755991629119162,-0.8270499404192571,1.0628601145810017,0.28086572521794734,0.888128063519196,-0.5155315137583254,-0.13976435935533263,-0.9984668104783918,20.3
0.0,1.0986122886681098,0.8371064911697571,0.0,0.181476,0.3963923232777275,1.5526417029373032,0.5667476280572281,0.0,0.5699500255585901,0.06324820829348082,0.36507072700873877,1.0631425819963596,-2.4523571853504036,-0.7544276710481844,0.458024192005008,0.34730567273508384,-0.8885750309961279,-0.08371959278369469,0.09149896424514002,28.0
0.0,1.0986122886681098,0.8371064911697571,0.0,0.181476,0.22646741826369984,0.004203887644764718,0.5667476280572281,0.0,0.5699500255585901,0.06324820829348082,0.3553675380724315,0.5788472475634326,-2.078296690692057,-0.46457898041656837,0.21741087907157497,0.166585870248184,-0.31335806709883784,0.161420798806408,0.8229577904178305,23.9
