fixed acidity__log,volatile acidity__sq,citric acid__sq,residual sugar__log,chlorides__log,free sulfur dioxide__log,total sulfur dioxide__log,density__sq,pH__sq,sulphates__log,alcohol__sq,quality__sq,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Id
0.0,0.21690884220991508,0.0,0.0,0.08525984395082342,0.03682537009038924,0.33587176666578866,1.5939245430772122,2.9479341676151587,0.0,0.2509374896202608,0.6648240933323804,-2.685583682709176,-1.121653593508473,-0.3862000185291385,-0.37491933294767876,-0.08369154775732593,0.6336055387815996,-0.060865900036634085,0.06585036428671916,12
0.0,0.19175661524979373,0.0841,0.0,0.10795714150509228,0.0,0.0,0.12098307145516621,0.10603637414144908,1.8397845861884397,1.5380327981526363,0.6648240933323804,1.297660682697498,0.45516735889035653,-0.04554932155220972,-2.553493035616729,-4.587208619388735,-0.8391605733376089,-1.1773777752834493,0.3118967478097363,13
0.10263334224906732,1.9576955071993605,0.31360000000000005,0.0,0.0880108773227133,1.0616309829709105,1.0084520490379367,0.007760730174557911,0.004943337316125731,0.4328370920202075,0.002861373273662736,2.7774332834730595,0.33746294963772094,0.3943137951868544,2.8795727167979037,-1.163325108188322,0.5198716717126782,0.45444915299079525,1.23782629544179,0.08106795369021337,16
0.0,1.3841539670871217,0.2601,0.0,0.2934156042995415,0.12669271367382126,0.26822882093429734,0.007760730174557911,2.9925919096937097,1.246531992190883,1.3173754374983664,0.181133596355019,1.6232662719818087,0.6805095767517109,0.9620103834634647,-2.2989240942215146,-1.1043735468751297,0.05445879702710893,-0.7158881958441595,1.1530929121723363,19
0.0,0.6190821534750112,0.0961,0.0,0.0788111804242897,0.5425604642575216,0.5682711825506759,0.5827736546089219,1.77947546778984,0.0,0.47024769317440096,0.6648240933323804,-0.28771935861690007,-1.1956054319448806,0.568586989834365,-0.3804701855763435,-0.4778771874316143,1.5370022038512614,0.318991848309784,-0.7738203135502739,21
0.0,0.3182559066019819,0.04409999999999999,0.0,0.10074990310014306,0.0,0.0,0.004589210891891607,0.8101978546601726,0.9085001750121521,0.7578669791145087,0.6648240933323804,0.7138584382837373,0.1205102736409427,-0.4873901209032111,-1.6596884121266628,-0.897440411486187,0.13515053283617479,-1.075763136929338,0.3212320701949857,22
0.10263334224906732,0.05295878168280805,0.0121,0.0,0.08065790301745447,0.0,0.4966425086978604,0.00130673328986092,0.8101978546601726,0.0,0.9272925279793011,0.6648240933323804,0.5978196468328156,-0.9467588735480086,-0.6674817252570566,-0.5802622314155291,0.8848850829598213,0.23938886543028046,-0.6356431733480965,0.494191983296307,23
0.0,0.5345784794872352,0.019600000000000003,0.0,0.08157998699242289,0.42218689553501815,0.0,0.00130673328986092,0.5768283576615741,0.0,0.47024769317440096,0.181133596355019,-0.6154489429273985,-0.06229713206866854,0.34451060528510397,-0.2639084580499054,-0.16899189379437332,1.2680998584149412,0.5382115381253717,0.38158365022780627,24
0.0,0.6190821534750112,0.0256,0.0,0.07696104113612832,0.0,0.0,0.40851573872208874,0.034230375064955826,0.0,1.1137953474405857,0.6648240933323804,-1.008390488603016,-0.2422741943524909,-1.1131998556736424,-1.0605437259796475,0.2938824371301972,1.2894042830918184,-0.6220157574962497,0.4449338645647847,25
0.0,0.45627288034580543,0.0576,0.0,0.07696104113612832,0.0,0.0,0.07591605158168345,0.03919234640701822,0.0,0.7578669791145087,0.6648240933323804,-0.13255251558902353,0.18446546974296055,-1.6706727789014506,-0.6720912971626916,0.19480888384164854,0.9722267412857261,-0.7863210505099802,0.3275026854745692,26
0.0,0.9892097096536396,0.0,0.0,0.07696104113612832,0.0,0.0,0.059503663571498236,1.0298506377764036,0.0,0.9272925279793011,0.6648240933323804,-0.9921483554248545,-1.3609868254036752,-1.2523327769444277,-0.03130152117818645,-0.4519185615886167,0.35383243749969995,0.4720873842406753,-0.022162731188104513,28
0.0,0.400362096913958,0.0,0.0,0.0788111804242897,0.0,0.0,0.02945898365584165,0.19389748738793933,0.0,0.3520539560990836,0.181133596355019,-0.6009590877093033,0.19782227101783656,-1.3140491505979877,0.0762982137872067,-0.20320166136124465,0.05331730755961467,0.6156624299934402,0.6059064324230592,29
0.0,0.6395980252351121,0.004900000000000001,0.0,0.08525984395082342,0.12669271367382126,0.7422998240923979,0.23359207291906567,0.06192402115437553,0.0,0.09993636845209211,0.6648240933323804,-1.1475189009589457,-1.5293350393493408,0.07527612416463184,-0.09848639373281397,0.2908742688032102,-0.2698775014289942,-0.32156561596362687,0.27914108234232127,30
0.0,0.473909331507997,0.0144,0.0,0.07973496801885356,0.0,1.113960068719543,0.004589210891891607,0.8101978546601726,0.013362382868697018,0.3520539560990836,0.6648240933323804,0.37690139926192723,-1.6740381955750063,0.4996350637952662,-0.7736487571125394,0.3522998966729955,-0.9103399570379236,-0.5455361435054179,0.4176627504949263,32
0.0,1.3841539670871217,0.0625,0.0,0.09803374027136541,0.0,0.11744500439534311,0.28650313772959846,0.19389748738793933,0.0,1.3173754374983664,0.6648240933323804,-1.2789724888625458,-0.6634345532722695,-0.3739859998745617,-1.0250006454617762,0.25376415702292865,1.8004965311135361,-0.732992226065255,0.6905690027167312,34
0.0,0.400362096913958,0.0,1.1596482826017465,0.08250122151174369,0.0,0.0,0.943192717157289,0.32262357151473864,0.0,0.6055187008462087,0.181133596355019,0.5188334521037693,-0.42144908862260483,-0.9974230254560207,2.329742968630415,-0.7218847607378457,0.7895703025440791,0.24158136599753693,1.2195061107246683,35
0.0,0.1461007174643103,0.019600000000000003,0.0,0.08250122151174369,0.0,0.0,0.15981801108275867,0.4839446742850763,0.0,0.10936646815301185,0.181133596355019,-0.4667573060083776,0.7296728160991908,-1.31488361931687,0.760391742210378,-0.4344480790910576,0.15724001365032667,0.4628181092527691,0.09443390361336824,36
0.0,0.7097839023091328,0.07840000000000001,0.0,0.0639133257436528,0.0,0.0,0.00130673328986092,0.2674180756997283,0.35364766214801746,0.47024769317440096,2.7774332834730595,0.5612744208579477,1.2816393693183379,0.12245221025370225,-0.6648266567446129,-0.017270949566451844,0.5200931423692564,0.7489570387255421,1.2320993872429364,37
0.0,0.2050312322435411,0.1296,1.2481278786312648,0.07138999608667293,0.0,0.8123884698944145,0.30870377270826505,0.014685483636421763,0.6986878860637159,0.002861373273662736,0.6648240933323804,0.7665973415495277,-0.842062751640297,1.299222425278223,1.370757496077676,-1.2580565979345464,0.6360234108067813,-1.6041694673541824,0.46820591900373887,40
0.2466643809766059,0.19175661524979373,0.09,0.18026934961129024,0.08434114843375087,0.12669271367382126,0.0025987038478202254,0.20404977450078587,0.10603637414144908,0.0,1.1137953474405857,4.2285047744051445,0.5193417212572249,-2.0269144251102804,-1.044417526940527,-0.04061433151413216,0.44265233481494143,0.3028300985508616,-0.7751999806376526,-0.49692277388646244,41
0.0,0.05295878168280805,0.04000000000000001,0.0488266144487674,0.2866815721181974,0.0,0.0,0.00130673328986092,0.41574965004300457,0.8845578841437388,0.002861373273662736,0.181133596355019,0.43690062965571413,1.2236653071003976,-0.3577764216600863,-0.3600890014074914,-1.1412911845595064,-0.16702242114243512,-0.5584040749513669,0.6949624289649439,42
0.0,0.5130072268723961,0.0484,0.0,0.06672363204290818,0.0,0.0,0.00130673328986092,0.004943337316125731,1.430906775125213,0.017244329669892283,0.6648240933323804,0.4810456396904247,0.451242861213918,-0.399991590032486,-1.0378073205261942,-2.9089521809764354,-0.9592195446249859,-1.0354274385183566,-0.17625142513348205,43
0.0,0.003984229648887772,0.0225,0.0,0.05259245011917058,0.0,0.4588075223140107,2.992980994543521,14.134156733834665,0.0,6.032009437245921,4.2285047744051445,-4.624726266904833,-0.08934339737947525,-0.031098447153559996,1.0214411587190935,-0.8212352441744002,0.8683551159328609,-1.4279381271032228,-2.169590896446872,45
0.0,5.0496502877574345,0.18489999999999998,0.0,0.10795714150509228,0.48418381194589716,1.1239235424399112,0.019611550849729795,0.15168151999999027,0.35364766214801746,1.3173754374983664,0.6648240933323804,-0.06400401984730356,-2.7436800031276096,0.48753291138527083,-0.7375080781462516,-0.5900407732745775,-1.6494211484660601,0.23391972324919094,0.576578134086376,46
0.2466643809766059,0.5130072268723961,0.06760000000000001,0.0,0.07138999608667293,0.0,0.0,0.03685919531537657,1.056314484934064,0.39402604307736266,1.3173754374983664,0.6648240933323804,0.8786720308337271,-0.3950865492488385,-1.7835916498005442,-0.9226516377445795,-0.44733386931395586,-0.5614338094514795,-0.5306264455622626,0.5110331785449107,50
0.0,0.003984229648887772,0.0016,0.0,0.06672363204290818,0.0,0.0,0.34481102633060623,0.32262357151473864,0.0,0.9272925279793011,0.181133596355019,-0.974906167638821,0.3527047181941198,-1.031114236881849,-0.24444257951508908,-0.38607232008555825,0.7898564471217229,0.1787220596637612,1.0875891855353301,51
0.0,0.03043585615848893,0.0016,0.0,0.0657877405380031,0.0,0.0,0.40851573872208874,0.2541861521208982,0.0,0.9272925279793011,0.181133596355019,-0.9439425793122346,0.5020675619035528,-1.133496694879328,-0.3457553518957098,-0.3893308768715503,0.8206013649929174,0.0762604728844161,1.1336314672887196,52
0.1529841784803131,0.7097839023091328,0.1296,0.29642485248943906,0.07788653865707124,0.8768430875563626,1.172304112038367,0.019611550849729795,0.5021385692059677,0.0,0.9272925279793011,0.6648240933323804,0.7701901728616188,-1.9632299271038332,1.757624747673887,-0.7531995084004521,1.1753957935841999,0.6020247382845336,-0.40571648746501326,0.05234979901429349,53
0.0,0.014111005480515507,0.0225,0.18026934961129024,0.10436001532424277,0.9917579743817846,0.6022490942726989,0.40851573872208874,0.8101978546601726,0.0,0.05005171376274625,0.181133596355019,-0.13036048552889817,-0.6002014222765525,1.6688708984409237,-0.47966366921115194,0.8488951816920972,-0.3262092785104382,0.020210350502415084,0.6385657528200812,54
0.7327766880855823,0.3841653560507208,0.32489999999999997,0.49472348894674767,0.06765864847381481,0.0,0.0,0.03685919531537657,2.9925919096937097,0.0,0.6055187008462087,0.6648240933323804,1.9974680668006812,0.30011209149242446,-1.4367146805360362,0.0018274946194448104,0.6346738346140968,0.21319834481211275,-1.3308120142035433,0.4131249328195483,56
0.0,0.10664289452517259,0.0324,0.0,0.07325046173959267,0.12669271367382126,0.22044990654106972,0.15981801108275867,0.5768283576615741,0.0,0.16689829373793028,0.6648240933323804,-0.4446158069590149,-1.1025040733866778,-0.35888261709557795,0.030401447644812948,-0.2204861321094193,0.4207720226850276,0.16586579190645698,-0.4452311138700854,58
0.0,0.6190821534750112,0.0961,0.0,0.07138999608667293,0.0,0.0025987038478202254,0.07591605158168345,0.3992097455694669,0.0,0.9272925279793011,0.181133596355019,-0.5338275994953977,0.09010010575040385,-0.43124980767773147,-0.18819738858168517,0.2966147427504213,1.331915131373727,0.2752819272284967,0.8255285545543719,59
0.2466643809766059,0.5345784794872352,0.16000000000000003,0.0,0.07603468627599762,0.2853149261682657,0.17027312080173776,0.4349450660776436,0.6778607956989522,0.0,1.3173754374983664,0.6648240933323804,0.3761435237667969,-0.9608074408381635,-0.1626821602886546,-0.5511983246912969,-0.23423327534416616,1.3843243698139922,0.26361907147272556,-0.5903751554463031,60
0.0,0.7801344920021048,0.24009999999999998,0.0,0.10885440491208209,0.35609082721260205,1.1038963243083657,0.00130673328986092,0.41574965004300457,0.26764376658974054,1.1137953474405857,0.6648240933323804,0.15609180998586963,-2.041110924414462,0.6259051371925407,-1.2562926319927363,-0.05363891879315922,-0.7981387825904592,-0.1787868227369291,0.45636304885671375,61
0.0,1.285417902728753,0.0025000000000000005,0.0,0.07788653865707124,0.0,0.22044990654106972,0.004589210891891607,0.2541861521208982,0.0,0.3520539560990836,0.6648240933323804,-0.9820888194880174,-1.3416947961327075,-0.8601452143330124,-0.10079530626009403,-0.22950921919715772,-0.2261170926621387,0.06151419206932282,0.1568277631813808,63
0.0,1.162286069363948,0.0025000000000000005,0.9407607656324869,0.08250122151174369,0.0,0.0,0.07591605158168345,0.3992097455694669,0.0,0.17902270763911277,0.6648240933323804,-1.0401109106285729,-0.5038123601968295,-1.5960402854276108,2.3632818226083003,0.23874374366119272,0.08111088304763699,-0.7921008905388435,0.28161990973305073,64
0.0,1.162286069363948,0.0025000000000000005,0.9407607656324869,0.08250122151174369,0.0,0.0,0.07591605158168345,0.3992097455694669,0.0,0.17902270763911277,0.6648240933323804,-1.0401109106285729,-0.5038123601968295,-1.5960402854276108,2.3632818226083003,0.23874374366119272,0.08111088304763699,-0.7921008905388435,0.28161990973305073,65
0.0,0.9346166271733762,0.004900000000000001,0.0,0.07325046173959267,0.0,0.0,0.07591605158168345,0.6778607956989522,0.0,0.056787499263402444,0.6648240933323804,-1.5536360799226205,-0.17874716244778105,-1.7028469763000693,0.1703605134574252,-0.4635852781824894,-0.16094803584069192,-0.20763515375818545,-0.24931465793674676,67
0.0,0.9346166271733762,0.0025000000000000005,0.0,0.07138999608667293,0.0,0.0,0.07591605158168345,0.034230375064955826,0.9989182187758804,0.002861373273662736,0.181133596355019,-0.25058669639645587,0.8770158943434232,-0.6537863648583662,-0.45172332277507593,-1.7372963324451578,-0.9933596356848677,0.08860986910364539,0.340806347571974,69
0.0,0.7801344920021048,0.0484,0.0,0.08065790301745447,0.20914565395635606,0.90292761449833,0.10723982123031667,4.196476200635395e-05,0.0,0.7578669791145087,0.6648240933323804,-0.6583625087009818,-1.9729121983134337,-0.0618177986666587,-0.5130906114482042,0.7850644818757763,-0.3475807493410079,0.07804916183042462,0.27464338663371446,72
0.0,0.6395980252351121,0.06760000000000001,0.0,0.08065790301745447,0.0,0.0,0.20404977450078587,4.196476200635395e-05,0.0,1.3173754374983664,4.2285047744051445,0.09834862343510212,-1.966005289973866,-1.6540745813936168,-0.29245848518783757,0.0620232118470675,0.17064544424676723,-0.5959671237898186,-0.41260859568586306,73
0.2466643809766059,0.45627288034580543,0.4096,0.0,0.08892620919440151,0.0,0.0,0.943192717157289,2.1363666824214076,0.013362382868697018,0.002861373273662736,0.6648240933323804,0.05418747308151522,-0.08218185416909522,-0.6593063872451077,0.1812089230696603,-0.6867803999464249,1.2482612182090684,0.1444412395293659,-1.2770895555351862,76
0.0,1.9940481922479605,0.0,0.0,0.09893994785490356,0.0,0.0,0.004589210891891607,1.77947546778984,0.0,0.056787499263402444,0.181133596355019,-1.6332683852172427,-0.2882361929976582,-0.7137354493237805,0.9262943705412218,-0.5024851172457612,-0.31368750081601676,0.9958504444691838,0.14427650539031506,77
0.0,1.4817370431128576,0.0144,0.0,0.08250122151174369,0.0,0.7128284753944212,0.23359207291906567,0.19389748738793933,0.0,0.09993636845209211,0.6648240933323804,-1.3720441036664908,-1.5251602874032282,-0.47375226691813477,-0.09116732757681625,0.19286018783356465,-0.5130803410259371,-0.14575263114753303,0.2857873046629711,78
0.0,0.27186185226491705,0.04000000000000001,0.0,0.07696104113612832,0.7469872683844655,1.172304112038367,0.059503663571498236,0.9291817924666731,1.3118409672473026,1.5380327981526363,4.2285047744051445,1.0630005725655733,-2.323481517436881,1.4219184206160271,-2.601123288818916,-1.7184052295505274,-1.0396118734536999,-1.2241743868772665,-0.3969713076064142,79
0.0,0.2050312322435411,0.04000000000000001,0.0,0.06672363204290818,0.0,0.0,0.23359207291906567,0.3992097455694669,0.0,1.3173754374983664,0.6648240933323804,-1.1365409748721287,-0.16470487817001792,-1.8009849096800643,-0.662557934812283,-0.15140685204054224,1.3497297015846608,-0.5503205838788907,0.5741952901114371,80
0.0,0.03043585615848893,0.22089999999999999,0.0,0.08250122151174369,0.42218689553501815,0.6022490942726989,0.019611550849729795,0.09776642190467841,0.0,1.5380327981526363,0.6648240933323804,-0.28366873910057205,-1.5692883679132614,0.09990592113032506,-0.7905310517251104,0.2412885303177158,0.8261791689756919,0.07200833978994645,0.09784054985493802,82
0.0,1.6585285874505502,0.2304,0.0,0.06672363204290818,0.20914565395635606,0.37855180047175346,0.1860778318990078,0.6778607956989522,0.5409761286623967,0.017244329669892283,0.181133596355019,-0.9672085138273752,0.5713010885201325,0.9869827713240835,-0.9763678771172066,-0.5669079477846583,1.1744858086748373,-0.018291927259150756,0.2281815776784093,84
0.0,0.010792351232078716,0.0225,0.0,0.07325046173959267,0.2853149261682657,0.0,0.10723982123031667,0.3992097455694669,0.0,0.09993636845209211,0.6648240933323804,-1.0650700470292302,-0.7600819485018067,-0.2927064027030256,-0.18288911669289087,-0.06296874632791144,0.5062168459848206,-0.24302764761281134,-0.1930313331492089,85
0.1529841784803131,0.05295878168280805,0.07840000000000001,0.0,0.10436001532424277,0.35609082721260205,1.3212224274741962,0.059503663571498236,5.914868648420388,2.1498920494448535,0.2509374896202608,0.181133596355019,3.008881290620158,0.7839027785974548,3.6802695522480704,-3.9534544363201714,-4.707713943094281,-2.4915128019912993,-1.6538723586054234,1.043510254557764,86
0.0,0.05295878168280805,0.06760000000000001,0.0,0.06015392281974709,0.0,0.0,0.004589210891891607,0.2541861521208982,0.0,0.6055187008462087,0.6648240933323804,-0.37784707763171116,-0.3390231031120538,-1.0812788172320809,-0.514264560574905,-0.31079488647394465,0.7878752802139092,-0.32514861355310526,-0.050112433488239676,87
0.44843328352162587,0.6190821534750112,0.1936,0.0,0.10165365372649983,1.0273046342358119,1.2274309694467074,0.30870377270826505,1.1915959320623335,1.4585828892461687,0.7578669791145087,0.6648240933323804,1.985171745664304,-1.167706033020505,2.892167873188809,-2.5428954973552558,-1.648899110214973,-0.46668101887214725,-0.7582680610368784,-0.42460863617729394,88
0.0,0.24361058788162282,0.0064,0.0,0.07325046173959267,0.0,0.0,0.30870377270826505,1.1634780944573193,0.0,1.7757674294033978,0.6648240933323804,-0.7273389470709503,-1.1188786192740001,-1.8140488412051419,-0.11978640503620308,-0.4965063187266743,1.018884873004931,0.4492684034306611,0.14308990166014346,89
0.0,0.003984229648887772,0.06760000000000001,0.0,0.07603468627599762,1.273678951738023,1.3532591406702557,0.02945898365584165,0.2674180756997283,0.0,0.7578669791145087,0.6648240933323804,-0.1437638099528793,-2.753449485071159,2.4303114558193806,-1.3656528280019269,1.3487316807524967,-0.09863964501530867,0.2197663115364071,-0.2112396989418445,90
0.1529841784803131,0.05295878168280805,0.07840000000000001,0.0,0.10436001532424277,0.35609082721260205,1.3212224274741962,0.059503663571498236,5.914868648420388,2.1498920494448535,0.2509374896202608,0.181133596355019,3.008881290620158,0.7839027785974548,3.6802695522480704,-3.9534544363201714,-4.707713943094281,-2.4915128019912993,-1.6538723586054234,1.043510254557764,91
0.0,0.05295878168280805,0.06760000000000001,0.0,0.06015392281974709,0.0,0.0,0.004589210891891607,0.2541861521208982,0.0,0.6055187008462087,0.6648240933323804,-0.37784707763171116,-0.3390231031120538,-1.0812788172320809,-0.514264560574905,-0.31079488647394465,0.7878752802139092,-0.32514861355310526,-0.050112433488239676,93
0.0,7.400190867158242,0.0016,0.0,0.04401688541677433,1.246003185508219,0.7849396424473999,2.317209889320302,7.851648686656491,0.0,0.002861373273662736,4.2285047744051445,-4.305970810347254,-3.4986974734829097,0.6601552483956656,-0.0015982847860707152,-0.41424073464848077,-0.7958140879271814,0.500730332835362,-1.3502870980368393,94
0.0,1.8399259846514278,0.0,0.29642485248943906,0.09712671073072274,0.0,0.0,0.014325685378619286,0.7870419883972198,0.0,0.056787499263402444,0.6648240933323804,-1.3153281378808785,-0.6567052977569396,-1.3417260346538484,1.086078216294932,-0.5765015314672428,-0.2877815664889569,-0.28111091594311605,-0.04596591526068238,96
0.0,4.2119402091891835,0.0036,0.0,0.07603468627599762,0.0,0.0,0.000249560195638818,0.2541861521208982,0.0,0.3520539560990836,0.6648240933323804,-0.8283826327227166,-0.9728738566938792,-2.240933869282042,0.7082520467156654,-0.6336161926287592,-0.7230894684427922,0.08049445975935818,0.30391410221316095,98
0.0,0.005783867522580835,0.0324,0.0,0.07696104113612832,0.0,0.0,0.059503663571498236,0.004943337316125731,0.0,1.7757674294033978,0.181133596355019,0.1961776186378745,-0.3184367215564144,-0.794632198945017,-0.535411148107809,0.11878062335518658,0.49329859243288,0.7478742680425928,0.8279136857393604,99
0.0,0.19175661524979373,0.09,0.0,0.08065790301745447,0.0,0.11744500439534311,0.059503663571498236,0.32262357151473864,0.0,0.05005171376274625,0.181133596355019,-0.27030672213644863,-0.07496345177545487,-0.453598082847119,0.11107613798080054,-0.14573052566240724,-0.00768728854024501,0.7628588251379376,0.14640409164541326,100
0.0,0.005783867522580835,0.0324,0.0,0.07696104113612832,0.0,0.0,0.059503663571498236,0.004943337316125731,0.0,1.7757674294033978,0.181133596355019,0.1961776186378745,-0.3184367215564144,-0.794632198945017,-0.535411148107809,0.11878062335518658,0.49329859243288,0.7478742680425928,0.8279136857393604,102
0.0,0.059077550453364165,0.0484,0.0,0.07417939817425151,0.0,0.4588075223140107,0.000249560195638818,0.017993464531129294,0.0,1.3173754374983664,0.6648240933323804,-0.04165338313144338,-1.3369643699127454,-0.7427855558886213,-0.47780206279691423,0.5792033373580596,0.3033901053555941,-0.13822057021531695,0.3528165279186888,103
0.0,0.05295878168280805,0.0576,0.0,0.06765864847381481,0.0,0.0,0.14396041466942477,0.014685483636421763,0.0,0.9272925279793011,0.6648240933323804,-0.5875789317916491,-0.564684996956976,-1.413144839154499,-0.24011247999147237,0.5284348241580221,0.8845280914119679,-0.577655537899269,0.5441899823709048,104
0.0,0.059077550453364165,0.0484,0.0,0.07417939817425151,0.0,0.4588075223140107,0.000249560195638818,0.017993464531129294,0.0,1.3173754374983664,0.6648240933323804,-0.04165338313144338,-1.3369643699127454,-0.7427855558886213,-0.47780206279691423,0.5792033373580596,0.3033901053555941,-0.13822057021531695,0.3528165279186888,105
0.0,0.45627288034580543,0.4624000000000001,0.0,0.3832194991608447,0.20914565395635606,0.5330980419330561,0.08754495561809479,2.1744084627105447,1.5744395167763112,1.1137953474405857,0.6648240933323804,1.7094395973035035,-0.030355259566146413,1.1296518996957252,-2.752857536288376,-2.443239337705944,-0.42300016423888587,-1.46338298554083,0.40296101297785314,106
0.0,0.3016626353597976,0.0961,0.0,0.08434114843375087,0.0,0.4393393195580633,0.007760730174557911,0.9043719357563667,0.5745711749545842,1.1137953474405857,0.6648240933323804,-0.9455277853184745,-1.2696311259151691,-0.2192955531818937,-0.9427982977592932,-1.3884961452838442,0.36298683233150636,-0.00873705207370992,0.21410202254181843,107
0.0,0.025457874785833744,0.0361,0.0,0.09893994785490356,0.0,0.032570289690610876,0.02945898365584165,0.5966762430298194,0.954730776801224,0.7578669791145087,0.6648240933323804,0.48468840196431423,-0.32241016667329553,-0.3145768409626626,-1.4734516785958636,-1.1453782333033315,-0.40608992781816033,-0.9250410831203525,0.41327230797408643,110
0.0496122560132309,0.24361058788162282,0.0081,0.0,0.08065790301745447,0.0,1.0625969067170777,0.02945898365584165,1.056314484934064,0.013362382868697018,0.3520539560990836,0.6648240933323804,0.45485223996132906,-1.380887147638558,0.22162545499976014,-0.8589592530267041,0.42392477385563704,-0.8366905266983997,-0.733776749404011,0.5060853805038169,111
0.7048924198238723,1.5182422398456628,0.1936,0.0,0.07696104113612832,0.48418381194589716,0.0025987038478202254,1.1557831911742777,0.0032893468687716027,0.06965473649295341,0.47024769317440096,0.181133596355019,1.43104532117121,0.14466371636923733,0.44875319053530405,-0.45071128261736576,0.19941999054192766,1.1307913234245945,0.876660803854584,-0.4683847127844234,113
0.0,0.025457874785833744,0.0361,0.0,0.09893994785490356,0.0,0.032570289690610876,0.02945898365584165,0.5966762430298194,0.954730776801224,0.7578669791145087,0.6648240933323804,0.48468840196431423,-0.32241016667329553,-0.3145768409626626,-1.4734516785958636,-1.1453782333033315,-0.40608992781816033,-0.9250410831203525,0.41327230797408643,114
0.48432465704599104,0.5345784794872352,0.0961,0.0,0.08617769624105233,0.0,0.39922760605999,0.004589210891891607,2.3667311924650134,0.0,0.002861373273662736,0.181133596355019,1.1307299050809223,0.5665782435247899,0.2918134722929665,-0.623334455580514,1.1147159466020127,-0.32217574372399593,-0.32458267759816445,0.42349561381695927,115
0.0,0.0023249025246693767,0.07840000000000001,0.0,0.07417939817425151,0.0,0.0,0.30870377270826505,0.2541861521208982,0.0,0.16689829373793028,0.181133596355019,-0.007951007643223233,0.06701986398933961,-0.6276335820523845,-0.07075000572388623,-0.14862889251369343,0.40654445341274204,0.8426867025267412,0.09305809966831531,116
