sepal_length__sq,sepal_width__sq,petal_length__sq,petal_width__sq,PC1,PC2,species
0.832455871066204,2.900145553275887,1.680300324137453,1.4380831416218902,-2.3571541797325044,-1.1300084006685047,0
0.303107502721066,0.6204205646208378,1.3984722511270395,1.7719578252483428,-1.935397043368894,-0.41160794754023267,0
0.832455871066204,2.1731270061126153,1.680300324137453,1.139029017408768,-2.222214123343252,-0.9269270141292908,0
2.2966004045614925,1.5508333256156812,2.4979754548412223,1.7719578252483428,-2.7913321969961915,-0.4671189739841284,0
0.832455871066204,0.31230148412292863,1.3984722511270395,0.8747954526089757,-1.8402127837856577,-0.09096838226005576,0
1.6236580032253674,0.6204205646208378,1.1424967377001092,1.7719578252483428,-2.247284078428347,-0.14419254747952784,0
1.067095052473255,0.0162934426272497,1.5361547176843109,1.7719578252483428,-1.9791336400455541,0.6164172751573699,0
1.067095052473255,0.6204205646208378,1.5361547176843109,1.139029017408768,-2.071194532914547,-0.24790401219792493,0
0.6269115523051542,1.0332645117850885,1.680300324137453,1.7719578252483428,-2.187803929789417,-0.5310637777431616,0
0.6269115523051542,0.6204205646208378,1.830909070486466,1.7719578252483428,-2.1605258190204637,-0.3181340418941194,0
1.9455817725704267,0.1089072702913615,1.5361547176843109,1.7719578252483428,-2.288769549630076,0.3278126808199015,0
1.6236580032253674,0.010237923126134838,1.5361547176843109,1.7719578252483428,-2.1654497461214857,0.494596660067598,0
0.303107502721066,0.6204205646208378,1.680300324137453,1.139029017408768,-1.85225471281748,-0.42657507638620196,0
0.6269115523051542,5.709550394763756,1.680300324137453,2.140653068288124,-2.624361490884919,-1.7928818813104797,0
0.18484777189802698,6.855468408592402,1.830909070486466,1.7719578252483428,-2.4541249188484398,-2.1470028816128597,0
1.067095052473255,0.1089072702913615,2.1515159828721027,1.7719578252483428,-2.2319622026172374,0.1976521581198134,0
0.18484777189802698,1.0332645117850885,1.9879809567313491,1.7719578252483428,-2.0649058024319875,-0.6635890853300924,0
3.0859222564816258,0.0162934426272497,1.9879809567313491,1.7719578252483428,-2.456247625966486,0.8897446374351808,0
0.832455871066204,0.6204205646208378,1.680300324137453,1.7719578252483428,-2.1904767314155085,-0.27435307017961597,0
1.067095052473255,1.0332645117850885,1.9879809567313491,1.4380831416218902,-2.305270759820688,-0.4474382214068758,0
2.6767138991985577,2.990978345792614,1.9879809567313491,1.4380831416218902,-1.896370261362394,2.3183467202501964,0
3.0859222564816258,0.1089072702913615,1.9879809567313491,1.7719578252483428,-2.5768946278489855,0.46624995062393904,0
1.067095052473255,1.0332645117850885,1.5361547176843109,0.6453824472225133,-1.982284922959791,-0.4769832693363578,0
0.832455871066204,2.900145553275887,1.1424967377001092,1.139029017408768,-2.150356063595318,-1.143403927308596,0
1.6236580032253674,0.0162934426272497,1.830909070486466,1.4380831416218902,-2.0966004700768246,0.7000428314936555,0
0.832455871066204,2.900145553275887,1.5361547176843109,1.7719578252483428,-2.3987253450082116,-1.12252483624552,0
2.2966004045614925,0.1089072702913615,1.830909070486466,1.7719578252483428,-2.417856632542009,0.375140829864669,0
0.4504620961901094,2.1731270061126153,1.680300324137453,1.7719578252483428,-2.2454546291045765,-0.9995218287123279,0
1.067095052473255,0.31230148412292863,1.830909070486466,1.7719578252483428,-2.226194923213895,-0.01645997017264932,0
1.9023353270727963,0.1089072702913615,0.2733583059887432,0.06361854301068838,1.079951170135971,-0.8469903429552962,1
0.42977901356080767,0.1089072702913615,0.16739798524691854,0.1475905723441948,0.710499129835338,-0.5835113299873124,1
1.584172118205792,0.010237923126134838,0.4051711863140504,0.1475905723441948,1.2179857043024753,-0.6013103771449995,1
0.18484777189802698,2.990978345792614,0.015602131570093125,0.014467073090512027,0.3719838534430339,1.7501289140345149,1
0.6024679091977978,0.3425790816285041,0.21714657566989534,0.1475905723441948,1.0478348263399737,0.21733228703382565,1
0.035612898189956936,0.3425790816285041,0.16739798524691854,0.014467073090512027,0.3615859047329463,0.5955535064734552,1
0.2861849805698193,0.31230148412292863,0.2733583059887432,0.2663831610910311,0.7278866621193425,-0.7613260509882565,1
1.3308290965263083,2.251848759627108,0.07453981204910412,0.07593601980996188,-0.5214848604523407,1.8424363732796083,1
0.8042516674807908,0.1270738287947061,0.21714657566989534,0.014467073090512027,0.9012745170700582,-0.022046506796907724,1
0.6269115523051542,0.6628092011286418,0.004632380522339929,0.06361854301068838,-0.016727892748280515,1.0305460684628198,1
1.067095052473255,5.836716304287173,0.0253847752900335,0.07593601980996188,-0.1511037737754093,2.642097597857324,1
0.002757475065899153,0.0162934426272497,0.05693105335321144,0.1475905723441948,0.4170284483642464,0.06834735494381608,1
0.02997205747287468,3.8348327986244564,0.015602131570093125,0.07593601980996188,0.5234392008769778,1.7630573072497304,1
0.08628150252585302,0.1270738287947061,0.2733583059887432,0.06361854301068838,0.6939549498536538,0.1929219646828876,1
0.09568290372099077,0.1270738287947061,0.010501966754304147,0.014467073090512027,-0.05914241032630808,0.439411059216551,1
1.0351302884097886,0.010237923126134838,0.12411253471981232,0.06361854301068838,0.852149592858311,-0.4968057297456377,1
0.09568290372099077,0.0162934426272497,0.16739798524691854,0.1475905723441948,0.32717571117911154,0.199690270087326,1
0.004637755304926581,0.6628092011286418,0.03303502251371688,0.07593601980996188,0.12887448120834336,0.7930649260940541,1
0.17168581022483506,3.8348327986244564,0.16739798524691854,0.1475905723441948,1.1877415341131543,1.6238888323847442,1
0.09568290372099077,1.6174440401279444,0.004632380522339929,0.0206258114901487,0.1320546530595727,1.300185169241582,1
0.002757475065899153,0.1089072702913615,0.33603317620346124,0.608430016824693,0.7185034538595314,-0.38823955712717184,1
0.08628150252585302,0.3425790816285041,0.015602131570093125,0.014467073090512027,0.44834416414082906,0.42161201205886395,1
0.2861849805698193,1.6174440401279444,0.4051711863140504,0.1475905723441948,1.2019488945459293,0.9389538682362727,1
0.08628150252585302,0.3425790816285041,0.2733583059887432,0.0001361625836654423,0.6050453398988976,0.4220012218213206,1
0.42977901356080767,0.1270738287947061,0.08729022408857644,0.014467073090512027,0.6761457414184895,0.07142739884920507,1
0.8042516674807908,0.0162934426272497,0.12411253471981232,0.06361854301068838,0.8494767912322198,-0.240095022182092,1
1.295103771984787,0.3425790816285041,0.33603317620346124,0.06361854301068838,1.2282979589385845,0.08874336653961548,1
1.0351302884097886,0.0162934426272497,0.4807723363205097,0.41999630925119696,1.3345951011773456,-0.3181506115997628,1
0.02997205747287468,0.1270738287947061,0.16739798524691854,0.1475905723441948,0.6394844223897245,0.23158415686124864,1
0.035612898189956936,1.0877641872951227,0.0253847752900335,0.07593601980996188,-0.0720706614515228,1.0568699883181278,1
0.18484777189802698,2.251848759627108,0.00012576937045737617,0.0206258114901487,0.0963364612611861,1.5580782692485486,1
0.18484777189802698,2.251848759627108,0.0020822981144454434,0.07593601980996188,-0.011325484359112797,1.567926618558376,1
0.004637755304926581,0.6628092011286418,0.004632380522339929,0.0001361625836654423,0.21201681175975753,0.7780977972480848,1
0.02997205747287468,0.6628092011286418,0.5628366262228396,0.2663831610910311,1.0330203207540025,0.6393185321455557,1
0.303107502721066,0.0162934426272497,0.16739798524691854,0.1475905723441948,0.20118310604443063,0.2896169984031747,1
0.02997205747287468,0.6204205646208378,0.16739798524691854,0.2663831610910311,0.41248347313147876,-0.8358185170332612,1
1.0351302884097886,0.010237923126134838,0.2733583059887432,0.1475905723441948,1.025902318823202,-0.5090188639423077,1
0.2861849805698193,2.990978345792614,0.12411253471981232,0.014467073090512027,1.0081358346709435,1.3856924309974334,1
0.09568290372099077,0.0162934426272497,0.03303502251371688,0.014467073090512027,0.04576103959392169,0.22175175359382335,1
0.18484777189802698,1.6174440401279444,0.015602131570093125,0.014467073090512027,0.2513368515605342,1.326634227223273,1
0.18484777189802698,1.0877641872951227,0.12411253471981232,0.0001361625836654423,0.24857835586046526,1.118823270910373,1
0.08628150252585302,0.0162934426272497,0.21714657566989534,0.06361854301068838,0.6005860587401078,-0.01764298627931199,1
0.004637755304926581,1.0877641872951227,0.015602131570093125,0.0001361625836654423,0.30538570287330336,0.9886627482102845,1
1.067095052473255,2.990978345792614,0.07453981204910412,0.07593601980996188,-0.3981650569437504,2.009220352527305,1
0.09568290372099077,0.6628092011286418,0.05693105335321144,0.014467073090512027,0.259776932589967,0.8558113913672639,1
0.035612898189956936,0.0162934426272497,0.05693105335321144,0.0001361625836654423,0.0671861768855558,0.18427195385888326,1
0.035612898189956936,0.1270738287947061,0.05693105335321144,0.014467073090512027,0.2021262332748087,0.38735334039809816,1
0.17168581022483506,0.1270738287947061,0.08729022408857644,0.014467073090512027,0.550153136283808,0.1613541271650542,1
0.832455871066204,1.6174440401279444,0.19674591640673963,0.0206258114901487,-0.4803353713277943,1.5356435220219966,1
0.035612898189956936,0.3425790816285041,0.03303502251371688,0.014467073090512027,0.22940434404376242,0.6002830762471405,1
0.2861849805698193,0.31230148412292863,1.5922565306579892,2.902441633412401,1.8290257333912168,-0.854690764550388,2
0.004637755304926581,0.6628092011286418,0.5628366262228396,0.8316842838115184,1.1308773819633298,0.7032473898621868,2
2.2495933985858034,0.0162934426272497,1.452023981692824,1.3826544960251603,2.182455044789384,-0.5433094276878768,2
0.2861849805698193,0.1270738287947061,1.0701051741725496,0.608430016824693,1.4158222883310108,0.05768987691062237,2
0.6024679091977978,0.0162934426272497,1.3182545726235282,1.710370441251976,1.8460483946610466,-0.2810128071633144,2
4.422306695840891,0.0162934426272497,2.569377762262267,1.3826544960251603,2.728754288832158,-0.7764029955814488,2
1.3308290965263083,1.6174440401279444,0.16739798524691854,0.41999630925119696,0.337052208809982,1.5558386224880891,2
3.031394129549831,0.1270738287947061,2.0517330169287105,0.608430016824693,2.2771030452104895,-0.40022051177257234,2
1.0351302884097886,1.6174440401279444,1.3182545726235282,0.608430016824693,1.9751922827099648,0.7224610090145642,2
2.6259463327448174,1.5508333256156812,1.7389522195190252,2.902441633412401,2.24806734384583,-1.8957854646319927,2
0.6024679091977978,0.1089072702913615,0.5628366262228396,1.0897591102116744,1.3448505506764692,-0.6788988331377949,2
0.42977901356080767,0.6628092011286418,0.7463546257151118,0.8316842838115184,1.5749459777119663,0.4311024200277967,2
1.295103771984787,0.0162934426272497,0.9557251847908667,1.3826544960251603,1.8612845763981776,-0.40368976544041785,2
0.035612898189956936,1.6174440401279444,0.4807723363205097,1.0897591102116744,1.2300992465541962,1.1642218764083683,2
0.004637755304926581,0.3425790816285041,0.5628366262228396,2.4702640099455957,1.4436366582620954,0.4481702621245367,2
0.42977901356080767,0.1089072702913615,0.7463546257151118,2.07290694589212,1.5717946947977295,-0.6622981244659312,2
0.6024679091977978,0.0162934426272497,0.9557251847908667,0.608430016824693,1.4484460023521466,-0.24280180236742635,2
4.9441339432299225,2.900145553275887,2.7548522904985284,1.710370441251976,2.416824529489801,-2.5251934562941662,2
4.9441339432299225,1.0877641872951227,3.1451907666586614,2.07290694589212,3.2814138765773926,0.004743922820033529,2
0.02997205747287468,3.8348327986244564,0.4807723363205097,0.1475905723441948,1.2269758798399524,1.7079035984834867,2
1.584172118205792,0.1089072702913615,1.190948303450104,2.07290694589212,2.018957768323617,-0.8918445150292392,2
0.09568290372099077,0.3425790816285041,0.4051711863140504,1.0897591102116744,0.9530870509908101,0.5751256027928526,2
4.9441339432299225,0.3425790816285041,2.7548522904985284,1.0897591102116744,2.8708264280062923,-0.39038810850514694,2
0.2861849805698193,0.6628092011286418,0.4051711863140504,0.608430016824693,1.3051515590074387,0.48946131082581273,2
1.0351302884097886,0.31230148412292863,1.190948303450104,1.3826544960251603,1.6834085513516799,-0.9963332163861981,2
2.6259463327448174,0.1089072702913615,1.5922565306579892,0.608430016824693,1.9340000693025117,-0.9869520005012468,2
0.17168581022483506,0.3425790816285041,0.33603317620346124,0.608430016824693,1.1487863653265526,0.3238597240215385,2
0.08628150252585302,0.0162934426272497,0.4051711863140504,0.608430016824693,0.9981884510490081,-0.05585399107520004,2
0.42977901356080767,0.3425790816285041,1.0701051741725496,1.3826544960251603,1.7629917581836108,0.1984759855591006,2
2.6259463327448174,0.0162934426272497,1.3182545726235282,0.2663831610910311,1.8393231799444136,-0.5437606150703501,2
3.465936789000851,0.3425790816285041,1.7389522195190252,0.8316842838115184,2.4089486238224915,-0.23973770450443949,2
6.075073025945986,2.900145553275887,2.21781812547736,1.0897591102116744,2.2944478532115884,-2.5942410935469393,2
0.42977901356080767,0.3425790816285041,1.0701051741725496,1.710370441251976,1.837608313631614,0.1898100286926946,2
0.2861849805698193,0.3425790816285041,0.5628366262228396,0.1475905723441948,1.087069172066772,0.30134705313256804,2
0.08628150252585302,1.0877641872951227,1.0701051741725496,0.06361854301068838,1.1723339642280666,0.8175224629089577,2
4.9441339432299225,0.0162934426272497,1.7389522195190252,2.07290694589212,2.7757567514340256,-0.8327863112550787,2
0.2861849805698193,0.6204205646208378,1.0701051741725496,2.4702640099455957,1.56190411631278,-1.0530425813159174,2
0.42977901356080767,0.010237923126134838,0.9557251847908667,0.608430016824693,1.3251261988435563,-0.40958578161512293,2
0.02997205747287468,0.0162934426272497,0.33603317620346124,0.608430016824693,0.9021467583093715,-0.009708234473854337,2
1.584172118205792,0.010237923126134838,0.8478083353050545,1.3826544960251603,1.8309119878519733,-0.6592180805605423,2
1.0351302884097886,0.010237923126134838,1.0701051741725496,2.4702640099455957,1.9948598294058923,-0.5976540077307538,2
1.584172118205792,0.010237923126134838,0.5628366262228396,2.07290694589212,1.8810089282310911,-0.6730028169630902,2
1.295103771984787,0.1089072702913615,1.452023981692824,2.07290694589212,2.0220522461008676,-0.8492459357581571,2
1.0351302884097886,0.31230148412292863,1.190948303450104,2.902441633412401,1.981874773143692,-1.0309970438518221,2
1.0351302884097886,0.0162934426272497,0.6513640560210407,2.07290694589212,1.8483852142099553,-0.37251113768504146,2
0.2861849805698193,1.6174440401279444,0.4807723363205097,0.8316842838115184,1.5334605065102371,0.9031076483272273,2
0.6024679091977978,0.0162934426272497,0.6513640560210407,1.0897591102116744,1.4985429427312649,-0.25658653876997434,2
0.17168581022483506,0.6204205646208378,0.8478083353050545,2.07290694589212,1.3582004779528447,-0.9970484754047444,2
0.002757475065899153,0.0162934426272497,0.5628366262228396,0.608430016824693,0.9382866262589188,0.03170795235380601,2
